date,sregion,eregion,e1,e2,e3,e4,e5,e6,etotal,s1,s2,s3,s4,s5,s6,stotal
2020-04-05,전남,서울,2074,2,23,53,24,51,2227,992,10,11,9,6,30,1058
2020-04-05,전남,세종,420,3,2,18,0,13,456,204,2,5,1,0,8,220
2020-04-05,전남,울산,291,2,4,2,7,9,315,302,2,2,3,4,12,325
2020-04-05,전남,전남,54883,504,574,472,790,1784,59007,54883,504,574,472,790,1784,59007
2020-04-05,전남,전북,8075,95,145,177,198,212,8902,7001,82,147,111,199,197,7737
2020-04-05,전남,충남,10713,46,228,432,347,262,12028,5390,44,249,96,145,167,6091
2020-04-05,전남,충북,779,4,6,32,26,19,866,473,2,13,23,36,22,569
2020-04-05,전북,강원,180,2,8,5,5,8,208,152,0,4,0,3,5,164
2020-04-05,전북,경기,3175,10,41,41,31,114,3412,1514,11,50,31,31,63,1700
2020-04-05,전북,경남,1801,13,45,19,21,62,1961,1498,14,37,31,20,52,1652
2020-04-05,전북,경북,2177,33,43,35,61,58,2407,2013,33,60,37,73,53,2269
2020-04-05,전북,광주,8750,82,155,74,43,310,9414,8997,86,168,57,47,285,9640
2020-04-05,전북,대구,424,2,8,5,3,9,451,359,2,8,2,3,11,385
2020-04-05,전북,대전,4552,28,33,17,16,195,4841,3856,25,35,5,9,151,4081
2020-04-05,전북,부산,354,1,13,9,7,17,401,376,2,17,2,9,18,424
2020-04-05,전북,서울,3229,7,43,15,10,105,3409,1645,8,16,1,4,49,1723
2020-04-05,전북,세종,1401,4,7,5,6,56,1479,856,3,9,1,4,32,905
2020-04-05,전북,울산,71,0,4,5,0,2,82,59,1,6,2,10,0,78
2020-04-05,전북,전남,7001,82,147,111,199,197,7737,8075,95,145,177,198,212,8902
2020-04-05,전북,전북,18041,200,304,123,96,642,19406,18041,200,304,123,96,642,19406
2020-04-05,전북,충남,25445,154,628,287,295,849,27658,15966,123,654,183,221,569,17716
2020-04-05,전북,충북,2872,40,41,102,47,113,3215,2072,38,45,69,37,86,2347
2020-04-05,충남,강원,389,2,4,4,11,22,432,495,2,1,7,7,14,526
2020-04-05,충남,경기,47957,311,758,425,555,2020,52026,41533,298,888,515,606,1965,45805
2020-04-05,충남,경남,1665,14,31,70,56,73,1909,1809,13,29,42,26,74,1993
2020-04-05,충남,경북,3591,21,77,78,107,143,4017,4099,37,43,85,90,155,4509
2020-04-05,충남,광주,4467,34,304,104,52,147,5108,6981,43,257,111,75,214,7681
2020-04-05,충남,대구,898,11,9,42,13,42,1015,1457,9,14,25,20,63,1588
2020-04-05,충남,대전,15143,106,181,61,58,809,16358,15383,102,166,48,56,816,16571
2020-04-05,충남,부산,124,1,5,10,19,5,164,267,3,4,4,20,7,305
2020-04-05,충남,서울,44608,171,1175,545,291,1670,48460,37211,130,1304,220,183,1481,40529
2020-04-05,충남,세종,6292,43,76,40,33,256,6740,6150,48,67,30,36,243,6574
2020-04-05,충남,울산,147,3,1,4,27,4,186,216,2,5,7,23,7,260
2020-04-05,충남,전남,5390,44,249,96,145,167,6091,10713,46,228,432,347,262,12028
2020-04-05,충남,전북,15966,123,654,183,221,569,17716,25445,154,628,287,295,849,27658
2020-04-05,충남,충남,122424,950,2864,1543,1750,4742,134273,122424,950,2864,1543,1750,4742,134273
2020-04-05,충남,충북,12208,138,210,193,224,578,13551,11515,111,209,180,253,548,12816
2020-04-05,충북,강원,5001,59,79,39,50,245,5473,5739,74,91,37,59,257,6257
2020-04-05,충북,경기,36677,481,604,475,407,1622,40266,29447,458,613,502,487,1396,32903
2020-04-05,충북,경남,1670,19,50,100,54,63,1956,1909,10,26,57,45,59,2106
2020-04-05,충북,경북,6386,75,105,113,109,265,7053,7414,68,102,123,137,273,8117
2020-04-05,충북,광주,606,9,19,31,15,23,703,776,7,16,22,8,22,851
2020-04-05,충북,대구,1303,11,25,43,18,57,1457,1866,11,40,57,69,71,2114
2020-04-05,충북,대전,9315,88,171,27,22,535,10158,10384,110,170,37,19,567,11287
2020-04-05,충북,부산,117,3,6,20,8,3,157,287,1,6,4,18,7,323
2020-04-05,충북,서울,19041,103,483,236,105,723,20691,17449,99,485,210,101,711,19055
2020-04-05,충북,세종,465,5,2,3,1,29,505,419,3,5,4,3,19,453
2020-04-05,충북,울산,19,0,0,1,17,1,38,23,1,1,1,4,2,32
2020-04-05,충북,전남,473,2,13,23,36,22,569,779,4,6,32,26,19,866
2020-04-05,충북,전북,2072,38,45,69,37,86,2347,2872,40,41,102,47,113,3215
2020-04-05,충북,충남,11515,111,209,180,253,548,12816,12208,138,210,193,224,578,13551
2020-04-05,충북,충북,39105,488,518,374,506,1815,42806,39105,488,518,374,506,1815,42806
2020-04-06,강원,강원,62612,2325,2385,1493,3248,4151,76214,62612,2325,2385,1493,3248,4151,76214
2020-04-06,강원,경기,20830,587,816,676,770,959,24638,19999,610,873,661,930,972,24045
2020-04-06,강원,경남,168,3,14,6,20,8,219,80,1,3,20,16,2,122
2020-04-06,강원,경북,357,19,25,17,31,12,461,332,26,18,28,43,11,458
2020-04-06,강원,광주,67,1,4,6,7,5,90,88,0,6,10,4,1,109
2020-04-06,강원,대구,130,3,5,3,10,1,152,244,6,9,17,14,7,297
2020-04-06,강원,대전,135,3,4,4,1,9,156,168,5,9,2,2,5,191
2020-04-06,강원,부산,4,0,0,0,1,0,5,4,1,0,0,5,0,10
2020-04-06,강원,서울,755,15,131,8,32,28,969,715,17,127,10,12,36,917
2020-04-06,강원,세종,4,0,0,0,0,0,4,7,0,0,0,0,0,7
2020-04-06,강원,울산,2,0,0,0,0,0,2,1,0,0,0,0,0,1
2020-04-06,강원,전남,38,1,3,2,5,3,52,40,2,2,6,10,0,60
2020-04-06,강원,전북,113,4,14,12,17,3,163,127,5,10,23,20,6,191
2020-04-06,강원,충남,314,8,19,15,25,14,395,380,10,21,20,55,13,499
2020-04-06,강원,충북,4664,207,276,263,454,287,6151,4572,197,271,203,386,248,5877
2020-04-06,경기,강원,19999,610,873,661,930,972,24045,20830,587,816,676,770,959,24638
2020-04-06,경기,경기,433643,22712,23248,18892,23811,31815,554121,433643,22712,23248,18892,23811,31815,554121
2020-04-06,경기,경남,2720,87,239,410,390,98,3944,1984,55,180,411,372,66,3068
2020-04-06,경기,경북,3903,184,404,538,460,131,5620,3333,169,361,773,535,128,5299
2020-04-06,경기,광주,691,31,94,254,131,18,1219,705,16,81,191,122,28,1143
2020-04-06,경기,대구,1514,67,147,234,164,42,2168,2202,84,134,359,432,73,3284
2020-04-06,경기,대전,1930,84,130,72,59,84,2359,2366,92,127,96,65,121,2867
2020-04-06,경기,부산,207,17,18,77,92,6,417,198,15,31,63,202,13,522
2020-04-06,경기,서울,144761,7049,8056,4771,3826,9690,178153,149742,6651,8339,4847,3475,9852,182906
2020-04-06,경기,세종,30,2,3,0,5,0,40,53,2,3,2,1,2,63
2020-04-06,경기,울산,21,0,5,5,7,1,39,39,1,1,16,51,3,111
2020-04-06,경기,전남,732,14,70,128,112,22,1078,800,14,47,107,111,13,1092
2020-04-06,경기,전북,1204,50,123,113,155,39,1684,1381,45,101,183,157,51,1918
2020-04-06,경기,충남,40372,1540,2468,2248,4208,2120,52956,37066,1471,2318,2124,3969,1934,48882
2020-04-06,경기,충북,29237,2209,2746,3052,3612,1402,42258,27080,2114,2567,2713,3828,1313,39615
2020-04-06,경남,강원,80,1,3,20,16,2,122,168,3,14,6,20,8,219
2020-04-06,경남,경기,1984,55,180,411,372,66,3068,2720,87,239,410,390,98,3944
2020-04-06,경남,경남,188428,9832,9256,6628,12583,14113,240840,188428,9832,9256,6628,12583,14113,240840
2020-04-06,경남,경북,9111,626,851,830,1751,431,13600,10880,859,1011,1064,2366,448,16628
2020-04-06,경남,광주,921,50,108,161,162,31,1433,1066,38,128,136,132,29,1529
2020-04-06,경남,대구,10844,700,696,942,1560,447,15189,8375,456,506,408,452,365,10562
2020-04-06,경남,대전,599,13,77,68,29,37,823,949,18,63,55,49,47,1181
2020-04-06,경남,부산,83288,2591,2378,1793,4306,5887,100243,84683,2661,2608,1807,4587,5942,102288
2020-04-06,경남,서울,1914,37,257,216,130,56,2610,2624,31,275,97,44,94,3165
2020-04-06,경남,세종,152,2,8,8,6,6,182,244,1,10,11,20,12,298
2020-04-06,경남,울산,9343,649,641,424,631,591,12279,8665,594,637,409,597,566,11468
2020-04-06,경남,전남,5969,261,380,443,1297,278,8628,5512,287,372,374,1197,239,7981
2020-04-06,경남,전북,1072,45,98,94,176,41,1526,1036,46,97,93,147,30,1449
2020-04-06,경남,충남,1216,48,90,228,227,50,1859,1544,47,135,252,352,49,2379
2020-04-06,경남,충북,1112,64,113,240,251,39,1819,1242,70,166,331,496,37,2342
2020-04-06,경북,강원,332,26,18,28,43,11,458,357,19,25,17,31,12,461
2020-04-06,경북,경기,3333,169,361,773,535,128,5299,3903,184,404,538,460,131,5620
2020-04-06,경북,경남,10880,859,1011,1064,2366,448,16628,9111,626,851,830,1751,431,13600
2020-04-06,경북,경북,69643,3851,3859,2753,5890,3740,89736,69643,3851,3859,2753,5890,3740,89736
2020-04-06,경북,광주,650,41,105,186,131,24,1137,822,29,98,164,86,21,1220
2020-04-06,경북,대구,67425,2806,2263,1534,3358,3635,81021,72855,3025,2652,1955,3928,3840,88255
2020-04-06,경북,대전,1476,53,74,107,80,76,1866,1709,42,74,102,57,77,2061
2020-04-06,경북,부산,3736,111,168,170,546,182,4913,4563,127,193,184,668,213,5948
2020-04-06,경북,서울,2444,80,209,347,140,93,3313,2808,47,193,186,71,118,3423
2020-04-06,경북,세종,224,7,18,20,13,8,290,279,5,9,20,14,11,338
2020-04-06,경북,울산,4841,162,271,422,1023,283,7002,4787,149,266,332,1285,292,7111
2020-04-06,경북,전남,934,43,88,118,401,30,1614,894,43,79,104,533,30,1683
2020-04-06,경북,전북,1747,89,162,187,299,62,2546,1455,110,158,157,278,53,2211
2020-04-06,경북,충남,3064,144,333,548,542,123,4754,3018,136,323,435,678,127,4717
2020-04-06,경북,충북,4754,233,508,686,1020,178,7379,4596,226,515,601,1098,180,7216
2020-04-06,광주,강원,88,0,6,10,4,1,109,67,1,4,6,7,5,90
2020-04-06,광주,경기,705,16,81,191,122,28,1143,691,31,94,254,131,18,1219
2020-04-06,광주,경남,1066,38,128,136,132,29,1529,921,50,108,161,162,31,1433
2020-04-06,광주,경북,822,29,98,164,86,21,1220,650,41,105,186,131,24,1137
2020-04-06,광주,광주,13255,471,591,641,360,573,15891,13255,471,591,641,360,573,15891
2020-04-06,광주,대구,393,20,39,84,30,15,581,472,20,38,54,27,21,632
2020-04-06,광주,대전,383,23,14,17,8,12,457,449,17,16,10,16,14,522
2020-04-06,광주,부산,341,8,28,31,58,11,477,384,14,37,58,118,11,622
2020-04-06,광주,서울,618,18,12,64,18,14,744,674,19,14,26,17,24,774
2020-04-06,광주,세종,144,0,9,6,1,1,161,149,2,10,4,1,1,167
2020-04-06,광주,울산,62,1,3,3,4,1,74,53,0,9,7,6,0,75
2020-04-06,광주,전남,34765,1016,1079,748,1999,1344,40951,31409,986,938,647,1835,1288,37103
2020-04-06,광주,전북,7914,411,488,355,388,302,9858,7442,427,450,310,412,268,9309
2020-04-06,광주,충남,4333,106,375,422,262,120,5618,3919,128,395,450,280,125,5297
2020-04-06,광주,충북,592,25,56,133,64,12,882,530,26,67,136,101,14,874
2020-04-06,대구,강원,244,6,9,17,14,7,297,130,3,5,3,10,1,152
2020-04-06,대구,경기,2202,84,134,359,432,73,3284,1514,67,147,234,164,42,2168
2020-04-06,대구,경남,8375,456,506,408,452,365,10562,10844,700,696,942,1560,447,15189
2020-04-06,대구,경북,72855,3025,2652,1955,3928,3840,88255,67425,2806,2263,1534,3358,3635,81021
2020-04-06,대구,광주,472,20,38,54,27,21,632,393,20,39,84,30,15,581
2020-04-06,대구,대구,57355,2077,1511,993,1131,3860,66927,57355,2077,1511,993,1131,3860,66927
2020-04-06,대구,대전,705,32,27,59,26,19,868,486,18,16,35,22,17,594
2020-04-06,대구,부산,516,54,79,52,129,15,845,2516,88,113,100,199,104,3120
2020-04-06,대구,서울,2087,60,81,190,104,58,2580,1480,38,51,77,37,39,1722
2020-04-06,대구,세종,262,0,3,7,8,9,289,154,2,3,5,3,5,172
2020-04-06,대구,울산,1086,64,59,71,164,46,1490,926,57,53,63,180,51,1330
2020-04-06,대구,전남,458,11,31,22,41,8,571,396,14,31,33,37,16,527
2020-04-06,대구,전북,305,9,28,11,13,12,378,244,10,31,13,31,8,337
2020-04-06,대구,충남,1349,69,131,166,243,47,2005,746,48,82,125,152,19,1172
2020-04-06,대구,충북,1486,89,137,228,373,60,2373,843,81,97,157,125,23,1326
2020-04-06,대전,강원,168,5,9,2,2,5,191,135,3,4,4,1,9,156
2020-04-06,대전,경기,2366,92,127,96,65,121,2867,1930,84,130,72,59,84,2359
2020-04-06,대전,경남,949,18,63,55,49,47,1181,599,13,77,68,29,37,823
2020-04-06,대전,경북,1709,42,74,102,57,77,2061,1476,53,74,107,80,76,1866
2020-04-06,대전,광주,449,17,16,10,16,14,522,383,23,14,17,8,12,457
2020-04-06,대전,대구,486,18,16,35,22,17,594,705,32,27,59,26,19,868
2020-04-06,대전,대전,14114,440,380,379,212,1034,16559,14114,440,380,379,212,1034,16559
2020-04-06,대전,부산,78,0,5,7,14,6,110,67,2,5,12,10,3,99
2020-04-06,대전,서울,1994,39,111,26,15,79,2264,1741,44,104,20,8,74,1991
2020-04-06,대전,세종,3451,86,77,23,84,244,3965,3493,78,77,37,92,267,4044
2020-04-06,대전,울산,105,2,5,7,29,3,151,89,2,3,8,26,2,130
2020-04-06,대전,전남,323,11,1,16,20,7,378,263,11,4,22,24,10,334
2020-04-06,대전,전북,3171,72,88,50,46,139,3566,2821,95,74,81,53,137,3261
2020-04-06,대전,충남,17197,480,488,257,370,1273,20065,14675,448,480,279,307,1135,17324
2020-04-06,대전,충북,11355,473,400,206,180,827,13441,9756,388,329,155,153,745,11526
2020-04-06,부산,강원,4,1,0,0,5,0,10,4,0,0,0,1,0,5
2020-04-06,부산,경기,198,15,31,63,202,13,522,207,17,18,77,92,6,417
2020-04-06,부산,경남,84683,2661,2608,1807,4587,5942,102288,83288,2591,2378,1793,4306,5887,100243
2020-04-06,부산,경북,4563,127,193,184,668,213,5948,3736,111,168,170,546,182,4913
2020-04-06,부산,광주,384,14,37,58,118,11,622,341,8,28,31,58,11,477
2020-04-06,부산,대구,2516,88,113,100,199,104,3120,516,54,79,52,129,15,845
2020-04-06,부산,대전,67,2,5,12,10,3,99,78,0,5,7,14,6,110
2020-04-06,부산,부산,42060,687,550,707,2174,3108,49286,42060,687,550,707,2174,3108,49286
2020-04-06,부산,서울,184,4,11,62,45,9,315,192,11,6,23,23,5,260
2020-04-06,부산,세종,17,0,1,4,1,0,23,22,2,0,1,2,0,27
2020-04-06,부산,울산,15662,339,445,618,2331,1157,20552,14540,358,410,428,2249,1126,19111
2020-04-06,부산,전남,1966,85,97,197,537,90,2972,1595,78,82,126,528,78,2487
2020-04-06,부산,전북,283,10,22,32,89,16,452,262,9,23,25,67,9,395
2020-04-06,부산,충남,201,6,21,50,109,5,392,148,9,21,43,126,4,351
2020-04-06,부산,충북,110,10,23,59,143,4,349,97,10,19,71,155,3,355
2020-04-06,서울,강원,715,17,127,10,12,36,917,755,15,131,8,32,28,969
2020-04-06,서울,경기,149742,6651,8339,4847,3475,9852,182906,144761,7049,8056,4771,3826,9690,178153
2020-04-06,서울,경남,2624,31,275,97,44,94,3165,1914,37,257,216,130,56,2610
2020-04-06,서울,경북,2808,47,193,186,71,118,3423,2444,80,209,347,140,93,3313
2020-04-06,서울,광주,674,19,14,26,17,24,774,618,18,12,64,18,14,744
2020-04-06,서울,대구,1480,38,51,77,37,39,1722,2087,60,81,190,104,58,2580
2020-04-06,서울,대전,1741,44,104,20,8,74,1991,1994,39,111,26,15,79,2264
2020-04-06,서울,부산,192,11,6,23,23,5,260,184,4,11,62,45,9,315
2020-04-06,서울,서울,187,7,7,1,2,7,211,187,7,7,1,2,7,211
2020-04-06,서울,세종,44,1,0,0,0,1,46,21,1,0,1,0,0,23
2020-04-06,서울,울산,35,0,2,2,0,1,40,22,0,3,1,8,0,34
2020-04-06,서울,전남,836,11,17,24,16,21,925,919,4,17,63,36,28,1067
2020-04-06,서울,전북,1285,24,39,26,22,43,1439,1352,16,50,44,27,44,1533
2020-04-06,서울,충남,28730,505,1701,742,710,1203,33591,27171,581,1646,1201,1281,1080,32960
2020-04-06,서울,충북,15589,541,869,723,749,624,19095,13491,640,880,807,925,600,17343
2020-04-06,세종,강원,7,0,0,0,0,0,7,4,0,0,0,0,0,4
2020-04-06,세종,경기,53,2,3,2,1,2,63,30,2,3,0,5,0,40
2020-04-06,세종,경남,244,1,10,11,20,12,298,152,2,8,8,6,6,182
2020-04-06,세종,경북,279,5,9,20,14,11,338,224,7,18,20,13,8,290
2020-04-06,세종,광주,149,2,10,4,1,1,167,144,0,9,6,1,1,161
2020-04-06,세종,대구,154,2,3,5,3,5,172,262,0,3,7,8,9,289
2020-04-06,세종,대전,3493,78,77,37,92,267,4044,3451,86,77,23,84,244,3965
2020-04-06,세종,부산,22,2,0,1,2,0,27,17,0,1,4,1,0,23
2020-04-06,세종,서울,21,1,0,1,0,0,23,44,1,0,0,0,1,46
2020-04-06,세종,세종,216,22,8,2,0,18,266,216,22,8,2,0,18,266
2020-04-06,세종,울산,10,0,0,2,2,1,15,11,0,1,0,3,1,16
2020-04-06,세종,전남,142,1,2,6,11,2,164,131,1,0,6,13,4,155
2020-04-06,세종,전북,701,22,24,14,31,33,825,611,12,19,9,35,27,713
2020-04-06,세종,충남,6302,173,162,109,198,352,7296,4349,135,131,120,133,240,5108
2020-04-06,세종,충북,414,12,19,9,15,32,501,357,17,18,8,26,31,457
2020-04-06,울산,강원,1,0,0,0,0,0,1,2,0,0,0,0,0,2
2020-04-06,울산,경기,39,1,1,16,51,3,111,21,0,5,5,7,1,39
2020-04-06,울산,경남,8665,594,637,409,597,566,11468,9343,649,641,424,631,591,12279
2020-04-06,울산,경북,4787,149,266,332,1285,292,7111,4841,162,271,422,1023,283,7002
2020-04-06,울산,광주,53,0,9,7,6,0,75,62,1,3,3,4,1,74
2020-04-06,울산,대구,926,57,53,63,180,51,1330,1086,64,59,71,164,46,1490
2020-04-06,울산,대전,89,2,3,8,26,2,130,105,2,5,7,29,3,151
2020-04-06,울산,부산,14540,358,410,428,2249,1126,19111,15662,339,445,618,2331,1157,20552
2020-04-06,울산,서울,22,0,3,1,8,0,34,35,0,2,2,0,1,40
2020-04-06,울산,세종,11,0,1,0,3,1,16,10,0,0,2,2,1,15
2020-04-06,울산,울산,7742,321,483,331,677,698,10252,7742,321,483,331,677,698,10252
2020-04-06,울산,전남,172,11,21,9,34,3,250,187,14,23,12,66,3,305
2020-04-06,울산,전북,36,0,5,4,12,2,59,30,2,4,5,3,2,46
2020-04-06,울산,충남,151,5,16,54,107,4,337,143,2,8,25,73,0,251
2020-04-06,울산,충북,14,2,1,6,45,1,69,15,0,3,10,30,1,59
2020-04-06,전남,강원,40,2,2,6,10,0,60,38,1,3,2,5,3,52
2020-04-06,전남,경기,800,14,47,107,111,13,1092,732,14,70,128,112,22,1078
2020-04-06,전남,경남,5512,287,372,374,1197,239,7981,5969,261,380,443,1297,278,8628
2020-04-06,전남,경북,894,43,79,104,533,30,1683,934,43,88,118,401,30,1614
2020-04-06,전남,광주,31409,986,938,647,1835,1288,37103,34765,1016,1079,748,1999,1344,40951
2020-04-06,전남,대구,396,14,31,33,37,16,527,458,11,31,22,41,8,571
2020-04-06,전남,대전,263,11,4,22,24,10,334,323,11,1,16,20,7,378
2020-04-06,전남,부산,1595,78,82,126,528,78,2487,1966,85,97,197,537,90,2972
2020-04-06,전남,서울,919,4,17,63,36,28,1067,836,11,17,24,16,21,925
2020-04-06,전남,세종,131,1,0,6,13,4,155,142,1,2,6,11,2,164
2020-04-06,전남,울산,187,14,23,12,66,3,305,172,11,21,9,34,3,250
2020-04-06,전남,전남,44513,1420,1408,1642,4870,1794,55647,44513,1420,1408,1642,4870,1794,55647
2020-04-06,전남,전북,4691,296,546,444,1393,144,7514,4846,223,493,528,1386,173,7649
2020-04-06,전남,충남,4574,94,324,610,1126,118,6846,4164,86,334,424,810,117,5935
2020-04-06,전남,충북,362,12,27,70,228,15,714,384,20,44,97,194,13,752
2020-04-06,전북,강원,127,5,10,23,20,6,191,113,4,14,12,17,3,163
2020-04-06,전북,경기,1381,45,101,183,157,51,1918,1204,50,123,113,155,39,1684
2020-04-06,전북,경남,1036,46,97,93,147,30,1449,1072,45,98,94,176,41,1526
2020-04-06,전북,경북,1455,110,158,157,278,53,2211,1747,89,162,187,299,62,2546
2020-04-06,전북,광주,7442,427,450,310,412,268,9309,7914,411,488,355,388,302,9858
2020-04-06,전북,대구,244,10,31,13,31,8,337,305,9,28,11,13,12,378
2020-04-06,전북,대전,2821,95,74,81,53,137,3261,3171,72,88,50,46,139,3566
2020-04-06,전북,부산,262,9,23,25,67,9,395,283,10,22,32,89,16,452
2020-04-06,전북,서울,1352,16,50,44,27,44,1533,1285,24,39,26,22,43,1439
2020-04-06,전북,세종,611,12,19,9,35,27,713,701,22,24,14,31,33,825
2020-04-06,전북,울산,30,2,4,5,3,2,46,36,0,5,4,12,2,59
2020-04-06,전북,전남,4846,223,493,528,1386,173,7649,4691,296,546,444,1393,144,7514
2020-04-06,전북,전북,16327,664,874,741,938,632,20176,16327,664,874,741,938,632,20176
2020-04-06,전북,충남,13472,546,1267,1070,1348,468,18171,13093,511,1241,836,1318,457,17456
2020-04-06,전북,충북,1836,102,193,278,265,62,2736,1674,129,240,264,256,70,2633
2020-04-06,충남,강원,380,10,21,20,55,13,499,314,8,19,15,25,14,395
2020-04-06,충남,경기,37066,1471,2318,2124,3969,1934,48882,40372,1540,2468,2248,4208,2120,52956
2020-04-06,충남,경남,1544,47,135,252,352,49,2379,1216,48,90,228,227,50,1859
2020-04-06,충남,경북,3018,136,323,435,678,127,4717,3064,144,333,548,542,123,4754
2020-04-06,충남,광주,3919,128,395,450,280,125,5297,4333,106,375,422,262,120,5618
2020-04-06,충남,대구,746,48,82,125,152,19,1172,1349,69,131,166,243,47,2005
2020-04-06,충남,대전,14675,448,480,279,307,1135,17324,17197,480,488,257,370,1273,20065
2020-04-06,충남,부산,148,9,21,43,126,4,351,201,6,21,50,109,5,392
2020-04-06,충남,서울,27171,581,1646,1201,1281,1080,32960,28730,505,1701,742,710,1203,33591
2020-04-06,충남,세종,4349,135,131,120,133,240,5108,6302,173,162,109,198,352,7296
2020-04-06,충남,울산,143,2,8,25,73,0,251,151,5,16,54,107,4,337
2020-04-06,충남,전남,4164,86,334,424,810,117,5935,4574,94,324,610,1126,118,6846
2020-04-06,충남,전북,13093,511,1241,836,1318,457,17456,13472,546,1267,1070,1348,468,18171
2020-04-06,충남,충남,98500,3656,6631,6674,10068,4714,130243,98500,3656,6631,6674,10068,4714,130243
2020-04-06,충남,충북,13607,691,833,901,1385,764,18181,12584,643,819,812,1415,719,16992
2020-04-06,충북,강원,4572,197,271,203,386,248,5877,4664,207,276,263,454,287,6151
2020-04-06,충북,경기,27080,2114,2567,2713,3828,1313,39615,29237,2209,2746,3052,3612,1402,42258
2020-04-06,충북,경남,1242,70,166,331,496,37,2342,1112,64,113,240,251,39,1819
2020-04-06,충북,경북,4596,226,515,601,1098,180,7216,4754,233,508,686,1020,178,7379
2020-04-06,충북,광주,530,26,67,136,101,14,874,592,25,56,133,64,12,882
2020-04-06,충북,대구,843,81,97,157,125,23,1326,1486,89,137,228,373,60,2373
2020-04-06,충북,대전,9756,388,329,155,153,745,11526,11355,473,400,206,180,827,13441
2020-04-06,충북,부산,97,10,19,71,155,3,355,110,10,23,59,143,4,349
2020-04-06,충북,서울,13491,640,880,807,925,600,17343,15589,541,869,723,749,624,19095
2020-04-06,충북,세종,357,17,18,8,26,31,457,414,12,19,9,15,32,501
2020-04-06,충북,울산,15,0,3,10,30,1,59,14,2,1,6,45,1,69
2020-04-06,충북,전남,384,20,44,97,194,13,752,362,12,27,70,228,15,714
2020-04-06,충북,전북,1674,129,240,264,256,70,2633,1836,102,193,278,265,62,2736
2020-04-06,충북,충남,12584,643,819,812,1415,719,16992,13607,691,833,901,1385,764,18181
2020-04-06,충북,충북,37437,2007,2264,2276,3629,2240,49853,37437,2007,2264,2276,3629,2240,49853
2020-04-07,강원,강원,60143,2444,2523,1613,3344,4077,74144,60143,2444,2523,1613,3344,4077,74144
2020-04-07,강원,경기,17997,627,928,700,871,889,22012,19079,659,849,803,1092,896,23378
2020-04-07,강원,경남,105,4,10,9,28,4,160,89,0,5,23,19,1,137
2020-04-07,강원,경북,343,27,19,22,28,5,444,290,23,15,38,34,15,415
2020-04-07,강원,광주,66,3,7,11,11,0,98,60,2,8,13,6,4,93
2020-04-07,강원,대구,113,8,7,12,5,4,149,170,9,18,21,13,11,242
2020-04-07,강원,대전,128,5,9,4,3,1,150,141,7,9,6,2,4,169
2020-04-07,강원,부산,1,0,0,1,2,0,4,2,0,0,2,4,0,8
2020-04-07,강원,서울,849,20,124,11,34,30,1068,742,23,112,9,18,31,935
2020-04-07,강원,세종,5,0,0,0,2,0,7,3,0,0,0,2,0,5
2020-04-07,강원,울산,2,0,0,0,0,0,2,2,0,0,0,1,0,3
2020-04-07,강원,전남,30,0,2,7,9,2,50,29,0,4,8,8,2,51
2020-04-07,강원,전북,77,4,12,6,12,3,114,100,10,12,24,23,2,171
2020-04-07,강원,충남,236,5,24,29,40,4,338,349,10,25,37,57,14,492
2020-04-07,강원,충북,4246,247,285,312,467,237,5794,4385,249,244,267,410,249,5804
2020-04-07,경기,강원,19079,659,849,803,1092,896,23378,17997,627,928,700,871,889,22012
2020-04-07,경기,경기,432846,23598,24034,19885,25133,31486,556982,432846,23598,24034,19885,25133,31486,556982
2020-04-07,경기,경남,2299,113,296,839,640,84,4271,1465,72,205,589,464,50,2845
2020-04-07,경기,경북,3296,216,466,773,633,119,5503,3134,209,419,967,599,115,5443
2020-04-07,경기,광주,659,28,127,330,183,19,1346,563,24,93,232,128,21,1061
2020-04-07,경기,대구,1302,100,181,424,227,51,2285,1816,113,190,523,466,59,3167
2020-04-07,경기,대전,1809,116,147,145,54,78,2349,1780,107,145,103,49,67,2251
2020-04-07,경기,부산,155,22,45,204,166,4,596,196,26,39,149,318,4,732
2020-04-07,경기,서울,148653,7475,8351,5444,4325,9761,184009,144451,7013,8476,4915,3910,9471,178236
2020-04-07,경기,세종,43,2,5,1,2,1,54,39,3,5,1,2,2,52
2020-04-07,경기,울산,34,2,6,9,20,0,71,46,2,11,39,66,0,164
2020-04-07,경기,전남,610,26,89,187,157,16,1085,591,17,61,163,141,20,993
2020-04-07,경기,전북,1184,57,127,156,195,43,1762,1124,49,110,174,176,51,1684
2020-04-07,경기,충남,36570,1601,2583,2562,4688,1855,49859,35378,1515,2458,2389,4432,1795,47967
2020-04-07,경기,충북,26274,2295,2877,3465,3812,1328,40051,25259,2213,2752,2946,4024,1198,38392
2020-04-07,경남,강원,89,0,5,23,19,1,137,105,4,10,9,28,4,160
2020-04-07,경남,경기,1465,72,205,589,464,50,2845,2299,113,296,839,640,84,4271
2020-04-07,경남,경남,185049,10091,9434,7519,13005,14030,239128,185049,10091,9434,7519,13005,14030,239128
2020-04-07,경남,경북,8172,626,935,975,1874,370,12952,10021,855,1108,1334,2708,441,16467
2020-04-07,경남,광주,909,42,104,181,167,25,1428,907,42,137,156,144,13,1399
2020-04-07,경남,대구,10034,709,752,1069,1784,379,14727,7810,467,560,445,503,295,10080
2020-04-07,경남,대전,555,26,75,94,45,15,810,764,34,76,117,63,24,1078
